ReleasableAccidents_Year,Death (1 = Yes),Injury (1 = Yes),NumberDeaths,NumberInjured,NumberVesselsInvolved,TotalDamage,Date,Time,State,WaterConditions,Wind,Day (1 = yes),Visibility,DayofWeek,AccidentCause,AccidentEvent,OperatorGender,OperatorAge,OperatorUsingAlcohol,VesselType,Length,Operation,Activity,Yearbuilt,NumberPeopleOnboard,DeceasedAge,DeceasedGender,CauseofDeath,DeceasedPFDWorn,DeceasedRole,InjuredGender,InjuredAge,InjuryType,InjuredRole
2018,0,1,0,2,2,7220,7/7/2018,12:30:00 PM,WI,Choppy,Light,1,Good,Saturday,Improper lookout,Collision with recreational vessel,M,26,0,Open motorboat,14,At anchor,Fishing,1977,2,,,,,,M,26,Scrape/bruise,Operator
2018,0,1,0,2,2,7220,7/7/2018,12:30:00 PM,WI,Choppy,Light,1,Good,Saturday,Improper lookout,Collision with recreational vessel,M,26,0,Open motorboat,14,At anchor,Fishing,1977,2,,,,,,F,25,Unknown,Occupant
2018,0,0,0,0,1,5000,7/4/2018,3:03:00 PM,WI,Choppy,Light,1,Good,Wednesday,Operator inattention,Grounding,U,39,0,Personal watercraft,10,Changing speed,Starting engine,2018,0,,,,,,,,,
2018,1,1,1,1,1,0,6/30/2018,4:48:00 PM,WI,Calm,Strong,1,Good,Saturday,Weather,Person ejected from vessel,M,71,0,Personal watercraft,10,Cruising,Boating/relaxation,2000,2,71,M,Trauma,Y,Operator,F,42,Concussion,Occupant
2018,0,0,0,0,1,3000,7/1/2018,12:39:00 PM,WI,Rough,Storm,1,Fair,Sunday,Weather,Flooding/swamping,U,37,0,Open motorboat,16,Cruising,Boating/relaxation,1999,2,,,,,,,,,
2018,1,0,1,0,1,0,7/4/2018,5:44:00 PM,WI,Rough,None,1,Good,Wednesday,Alcohol use,Falls overboard,M,37,0,Cabin motorboat,35,Cruising,Fishing,1972,1,37,M,Unknown,,Operator,,,,
2018,0,0,0,0,2,4000,6/24/2018,8:30:00 AM,WI,Calm,Light,1,Good,Sunday,Improper lookout,Collision with recreational vessel,U,66,0,Open motorboat,14,Cruising,Fishing,1994,2,,,,,,,,,
2018,0,0,0,0,2,4000,6/24/2018,8:30:00 AM,WI,Calm,Light,1,Good,Sunday,Improper lookout,Collision with recreational vessel,U,43,0,Open motorboat,16,Changing direction,Fishing,1978,1,,,,,,,,,
2018,0,0,0,0,2,5242.3,6/24/2018,3:30:00 PM,WI,Calm,None,1,Good,Sunday,Machinery failure,Collision with recreational vessel,U,,0,Pontoon,18,Tied to dock/mooring,None; not in use,2007,0,,,,,,,,,
2018,0,0,0,0,2,5242.3,6/24/2018,3:30:00 PM,WI,Calm,None,1,Good,Sunday,Machinery failure,Collision with recreational vessel,U,57,0,Pontoon,18,Drifting,Boating/relaxation,2004,4,,,,,,,,,
2018,0,0,0,0,2,4500,7/3/2018,8:25:00 PM,WI,Choppy,Light,1,Good,Tuesday,Improper lookout,Collision with recreational vessel,M,36,0,Open motorboat,20,Cruising,Boating/relaxation,2017,5,,,,,,,,,
2018,0,0,0,0,2,4500,7/3/2018,8:25:00 PM,WI,Choppy,Light,1,Good,Tuesday,Improper lookout,Collision with recreational vessel,M,53,0,Open motorboat,19,Changing direction,Boating/relaxation,2006,5,,,,,,,,,
2018,0,0,0,0,2,8800,7/4/2018,4:00:00 PM,WI,Choppy,Moderate,1,Fair,Wednesday,Weather,Collision with recreational vessel,U,,0,Open motorboat,19,Changing speed,Boating/relaxation,2000,6,,,,,,,,,
2018,0,0,0,0,2,8800,7/4/2018,4:00:00 PM,WI,Choppy,Moderate,1,Fair,Wednesday,Weather,Collision with recreational vessel,U,34,0,Open motorboat,18,Changing speed,Boating/relaxation,2013,5,,,,,,,,,
2018,0,1,0,4,2,10000,7/2/2018,8:04:00 PM,WI,Calm,Light,0,Good,Monday,Operator inattention,Collision with recreational vessel,U,19,0,Open motorboat,17,Changing speed,Fishing,2003,2,,,,,,M,14,Unknown,Occupant
2018,0,1,0,4,2,10000,7/2/2018,8:04:00 PM,WI,Calm,Light,0,Good,Monday,Operator inattention,Collision with recreational vessel,M,50,0,Open motorboat,16,Trolling,Fishing,2005,3,,,,,,M,50,Unknown,Operator
2018,0,1,0,4,2,10000,7/2/2018,8:04:00 PM,WI,Calm,Light,0,Good,Monday,Operator inattention,Collision with recreational vessel,M,50,0,Open motorboat,16,Trolling,Fishing,2005,3,,,,,,F,1,Concussion,Occupant
2018,0,1,0,4,2,10000,7/2/2018,8:04:00 PM,WI,Calm,Light,0,Good,Monday,Operator inattention,Collision with recreational vessel,M,50,0,Open motorboat,16,Trolling,Fishing,2005,3,,,,,,M,36,Unknown,Occupant
2018,0,1,0,1,2,0,7/7/2018,2:00:00 PM,WI,Calm,Light,1,Good,Saturday,Operator inattention,Skier mishap,U,45,0,Open motorboat,17,Changing direction,Towed watersports,1989,4,,,,,,F,21,Broken bone,Tuber
2018,0,1,0,1,2,0,7/7/2018,2:00:00 PM,WI,Calm,Light,1,Good,Saturday,Operator inattention,Skier mishap,U,,0,Open motorboat,,At anchor,None; not in use,,0,,,,,,,,,
2018,0,1,0,1,1,0,7/7/2018,8:30:00 PM,WI,Calm,Light,0,Good,Saturday,Other,Person departed vessel,U,62,0,Pontoon,19,Docking/undocking,Boating/relaxation,2018,5,,,,,,F,42,Dislocation,Occupant
2018,0,1,0,3,1,2100,7/1/2018,3:00:00 PM,WI,Calm,Moderate,1,Good,Sunday,Ignition of fuel or vapor,Fire/explosion (fuel),M,48,0,Personal watercraft,10,Drifting,Boating/relaxation,2003,3,,,,,,M,48,Cut,Operator
2018,0,1,0,3,1,2100,7/1/2018,3:00:00 PM,WI,Calm,Moderate,1,Good,Sunday,Ignition of fuel or vapor,Fire/explosion (fuel),M,48,0,Personal watercraft,10,Drifting,Boating/relaxation,2003,3,,,,,,F,,Spinal cord injury,Occupant
2018,0,1,0,3,1,2100,7/1/2018,3:00:00 PM,WI,Calm,Moderate,1,Good,Sunday,Ignition of fuel or vapor,Fire/explosion (fuel),M,48,0,Personal watercraft,10,Drifting,Boating/relaxation,2003,3,,,,,,F,11,Burn,Occupant
2018,0,0,0,0,2,2500,7/4/2018,9:30:00 PM,WI,Calm,Light,0,Fair,Wednesday,Operator inexperience,Collision with recreational vessel,U,54,0,Cabin motorboat,40,Cruising,Boating/relaxation,2017,7,,,,,,,,,
2018,0,0,0,0,2,2500,7/4/2018,9:30:00 PM,WI,Calm,Light,0,Fair,Wednesday,Operator inexperience,Collision with recreational vessel,U,,0,Open motorboat,24,Other,None; not in use,1977,0,,,,,,,,,
2018,0,1,0,1,1,0,7/6/2018,3:00:00 PM,WI,Calm,Light,1,Good,Friday,Other,Skier mishap,U,45,0,Personal watercraft,11,Cruising,Towed watersports,2017,2,,,,,,M,17,Cut,Wakeboarder
2018,0,1,0,1,1,74,6/12/2018,11:00:00 AM,WI,Calm,Light,1,Good,Tuesday,Operator inattention,Flooding/swamping,M,68,0,Open motorboat,14,Cruising,Other,1958,1,,,,,,M,68,Broken bone,Operator
2018,1,0,1,0,1,0,7/18/2018,8:30:00 PM,WI,Calm,None,1,Good,Wednesday,Other,Falls overboard,M,74,0,Open motorboat,16,Cruising,Boating/relaxation,1980,1,74,M,Drowning,N,Operator,,,,
2018,0,0,0,0,2,3594,7/8/2018,1:29:00 PM,WI,Calm,Moderate,1,Good,Sunday,Machinery failure,Collision with recreational vessel,U,38,0,Open motorboat,19,Changing speed,Boating/relaxation,1989,3,,,,,,,,,
2018,0,0,0,0,2,3594,7/8/2018,1:29:00 PM,WI,Calm,Moderate,1,Good,Sunday,Machinery failure,Collision with recreational vessel,U,61,0,Open motorboat,16,Drifting,Boating/relaxation,2011,1,,,,,,,,,
2018,0,0,0,0,1,5600,7/3/2018,1:40:00 PM,WI,Choppy,Light,1,Good,Tuesday,Machinery failure,Fire/explosion (fuel),U,17,0,Open motorboat,18,Drifting,Starting engine,1991,3,,,,,,,,,
2018,0,1,0,1,2,0,7/5/2018,3:55:00 PM,WI,Choppy,Light,1,Good,Thursday,Excessive speed,Fall in vessel,U,74,0,Cabin motorboat,47,Cruising,Boating/relaxation,2002,2,,,,,,F,70,Concussion,Occupant
2018,0,1,0,1,2,0,7/5/2018,3:55:00 PM,WI,Choppy,Light,1,Good,Thursday,Excessive speed,Fall in vessel,U,63,0,Cabin motorboat,38,Changing speed,Boating/relaxation,2005,10,,,,,,,,,
2018,0,1,0,1,2,5800,7/14/2018,4:00:00 PM,WI,Choppy,Light,1,Good,Saturday,Excessive speed,Collision with recreational vessel,U,28,0,Personal watercraft,10,Cruising,Boating/relaxation,2006,1,,,,,,,,,
2018,0,1,0,1,2,5800,7/14/2018,4:00:00 PM,WI,Choppy,Light,1,Good,Saturday,Excessive speed,Collision with recreational vessel,M,29,0,Personal watercraft,10,Changing speed,Boating/relaxation,2006,1,,,,,,M,29,Concussion,Operator
2018,0,1,0,1,1,0,7/14/2018,1:36:00 PM,WI,Calm,Light,1,Good,Saturday,Other,Skier mishap,U,41,0,Open motorboat,20,Cruising,Towed watersports,2006,2,,,,,,M,31,Cut,Wakeboarder
2018,0,1,0,4,2,1512,7/20/2018,1:00:00 PM,WI,Choppy,Moderate,1,Poor,Friday,Operator inexperience,Collision with recreational vessel,U,14,0,Personal watercraft,10,Changing speed,Boating/relaxation,2007,3,,,,,,F,13,Scrape/bruise,Occupant
2018,0,1,0,4,2,1512,7/20/2018,1:00:00 PM,WI,Choppy,Moderate,1,Poor,Friday,Operator inexperience,Collision with recreational vessel,U,14,0,Personal watercraft,11,Drifting,Boating/relaxation,2003,3,,,,,,M,14,Scrape/bruise,Operator
2018,0,1,0,4,2,1512,7/20/2018,1:00:00 PM,WI,Choppy,Moderate,1,Poor,Friday,Operator inexperience,Collision with recreational vessel,U,14,0,Personal watercraft,11,Drifting,Boating/relaxation,2003,3,,,,,,F,14,Scrape/bruise,Occupant
2018,0,1,0,4,2,1512,7/20/2018,1:00:00 PM,WI,Choppy,Moderate,1,Poor,Friday,Operator inexperience,Collision with recreational vessel,U,14,0,Personal watercraft,11,Drifting,Boating/relaxation,2003,3,,,,,,F,14,Scrape/bruise,Occupant
2018,0,1,0,1,1,3000,6/24/2018,8:19:00 PM,WI,Rough,Moderate,0,Fair,Sunday,Operator inexperience,Capsizing,M,33,0,Personal watercraft,11,Changing direction,Boating/relaxation,2014,2,,,,,,M,33,Hypothermia,Operator
2018,0,1,0,1,1,0,7/21/2018,6:15:00 PM,WI,Choppy,Moderate,1,Good,Saturday,Operator inattention,Person struck by propeller,U,22,0,Open motorboat,19,Changing speed,Towed watersports,2008,9,,,,,,M,22,Cut,Tuber
2018,0,1,0,1,1,0,7/21/2018,1:00:00 PM,WI,Choppy,Moderate,1,Good,Saturday,Operator inexperience,Person ejected from vessel,U,25,0,Personal watercraft,10,Cruising,Boating/relaxation,2012,2,,,,,,M,24,Dislocation,Occupant
2018,0,0,0,0,2,15050,7/28/2018,8:00:00 PM,WI,Calm,None,1,Good,Saturday,Machinery failure,Collision with recreational vessel,U,77,0,Open motorboat,17,Changing direction,Boating/relaxation,2005,3,,,,,,,,,
2018,0,0,0,0,2,15050,7/28/2018,8:00:00 PM,WI,Calm,None,1,Good,Saturday,Machinery failure,Collision with recreational vessel,U,,0,Open motorboat,23,Tied to dock/mooring,None; not in use,1978,0,,,,,,,,,
2018,0,0,0,0,1,50000,8/3/2018,7:40:00 PM,WI,Calm,Light,1,Good,Friday,Failure to vent,Fire/explosion (fuel),U,49,0,Cabin motorboat,42,Launching/loading,Boating/relaxation,1991,1,,,,,,,,,
2018,0,1,0,1,1,0,7/6/2018,2:12:00 PM,WI,Calm,Light,1,Good,Friday,Other,Falls overboard,U,58,0,Auxiliary sail,26,Docking/undocking,Boating/relaxation,1984,3,,,,,,M,65,Concussion,Occupant
2018,0,1,0,1,2,4100,7/29/2018,3:15:00 PM,WI,Calm,Light,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,,0,Pontoon,25,Tied to dock/mooring,Making repairs,2011,1,,,,,,M,77,Cut,Occupant
2018,0,1,0,1,2,4100,7/29/2018,3:15:00 PM,WI,Calm,Light,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,25,0,Personal watercraft,10,Cruising,Boating/relaxation,2006,1,,,,,,,,,
2018,0,1,0,1,2,0,7/29/2018,3:00:00 PM,WI,Rough,Light,1,Good,Sunday,Excessive speed,Fall in vessel,U,33,0,Open motorboat,22,Changing speed,Boating/relaxation,1996,6,,,,,,F,,Broken bone,Occupant
2018,0,1,0,1,2,0,7/29/2018,3:00:00 PM,WI,Rough,Light,1,Good,Sunday,Excessive speed,Fall in vessel,U,,0,Unknown,,Changing direction,Commercial,,,,,,,,,,,
2018,0,1,0,1,1,0,7/7/2018,10:30:00 PM,WI,Calm,Light,0,Good,Saturday,"People on gunwale, bow, or transom",Falls overboard,U,69,0,Houseboat,48,Cruising,Boating/relaxation,1997,34,,,,,,M,27,Cut,Occupant
2018,0,0,0,0,2,22000,7/7/2018,5:45:00 PM,WI,Choppy,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,25,0,Open motorboat,22,Cruising,Boating/relaxation,2007,6,,,,,,,,,
2018,0,0,0,0,2,22000,7/7/2018,5:45:00 PM,WI,Choppy,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,65,0,Cabin motorboat,30,Drifting,Boating/relaxation,2003,8,,,,,,,,,
2018,0,1,0,1,1,0,7/20/2018,2:45:00 PM,WI,Calm,Moderate,1,Good,Friday,Other,Skier mishap,U,25,0,Open motorboat,21,Cruising,Towed watersports,2017,5,,,,,,M,12,Broken bone,Tuber
2018,0,1,0,1,1,0,7/28/2018,6:58:00 PM,WI,Calm,Light,1,Good,Saturday,Other,Skier mishap,U,52,0,Open motorboat,20,Changing speed,Towed watersports,2014,2,,,,,,M,17,Scrape/bruise,Waterskier
2018,0,0,0,0,1,10000,8/5/2018,1:22:00 PM,WI,Calm,Light,1,Good,Sunday,Ignition of fuel or vapor,Fire/explosion (fuel),U,14,0,Open motorboat,17,Launching/loading,Starting engine,1993,1,,,,,,,,,
2018,0,1,0,2,1,0,8/8/2018,4:30:00 PM,WI,Calm,None,1,Good,Wednesday,Operator inattention,Skier mishap,U,61,0,Open motorboat,18,Changing direction,Towed watersports,1993,3,,,,,,F,52,Concussion,Bystander
2018,0,1,0,2,1,0,8/8/2018,4:30:00 PM,WI,Calm,None,1,Good,Wednesday,Operator inattention,Skier mishap,U,61,0,Open motorboat,18,Changing direction,Towed watersports,1993,3,,,,,,M,16,Unknown,Tuber
2018,0,0,0,0,2,6200,7/15/2018,12:57:00 PM,WI,Calm,Unknown,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,71,0,Pontoon,22,Changing speed,Boating/relaxation,2012,2,,,,,,,,,
2018,0,0,0,0,2,6200,7/15/2018,12:57:00 PM,WI,Calm,Unknown,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,,0,Pontoon,27,Tied to dock/mooring,None; not in use,2014,0,,,,,,,,,
2018,0,0,0,0,1,4000,7/4/2018,10:35:00 PM,WI,Rough,Moderate,0,Good,Wednesday,Weather,Flooding/swamping,U,24,0,Open motorboat,17,Drifting,Boating/relaxation,1989,2,,,,,,,,,
2018,0,0,0,0,1,6299,7/4/2018,3:25:00 PM,WI,Calm,Light,1,Good,Wednesday,Operator inexperience,Collision with fixed object,U,16,0,Personal watercraft,10,Changing speed,Boating/relaxation,1995,2,,,,,,,,,
2018,0,0,0,0,2,2000,8/9/2018,12:00:00 AM,WI,Calm,Light,0,Good,Thursday,Navigation rules violation,Collision with recreational vessel,U,,0,Open motorboat,18,Tied to dock/mooring,None; not in use,1994,0,,,,,,,,,
2018,0,0,0,0,2,2000,8/9/2018,12:00:00 AM,WI,Calm,Light,0,Good,Thursday,Navigation rules violation,Collision with recreational vessel,U,,0,Unknown,,Unknown,Unknown,,,,,,,,,,,
2018,1,0,2,0,1,0,8/18/2018,4:00:00 PM,WI,Choppy,Light,1,Good,Saturday,Alcohol use,Person departed vessel,M,50,0,Pontoon,21,Drifting,Boating/relaxation,2004,2,50,M,Drowning,N,Operator,,,,
2018,1,0,2,0,1,0,8/18/2018,4:00:00 PM,WI,Choppy,Light,1,Good,Saturday,Alcohol use,Person departed vessel,M,50,0,Pontoon,21,Drifting,Boating/relaxation,2004,2,22,M,Drowning,N,Occupant,,,,
2018,1,1,2,4,2,0,8/18/2018,8:38:00 PM,WI,Calm,None,0,Good,Saturday,Alcohol use,Collision with recreational vessel,M,65,1,Open motorboat,20,Cruising,Boating/relaxation,1992,4,26,F,Trauma,N,Occupant,M,65,Concussion,Operator
2018,1,1,2,4,2,0,8/18/2018,8:38:00 PM,WI,Calm,None,0,Good,Saturday,Alcohol use,Collision with recreational vessel,M,65,1,Open motorboat,20,Cruising,Boating/relaxation,1992,4,26,F,Trauma,N,Occupant,F,56,Internal organ injury,Occupant
2018,1,1,2,4,2,0,8/18/2018,8:38:00 PM,WI,Calm,None,0,Good,Saturday,Alcohol use,Collision with recreational vessel,M,65,1,Open motorboat,20,Cruising,Boating/relaxation,1992,4,20,F,Trauma,N,Occupant,M,65,Concussion,Operator
2018,1,1,2,4,2,0,8/18/2018,8:38:00 PM,WI,Calm,None,0,Good,Saturday,Alcohol use,Collision with recreational vessel,M,65,1,Open motorboat,20,Cruising,Boating/relaxation,1992,4,20,F,Trauma,N,Occupant,F,56,Internal organ injury,Occupant
2018,1,1,2,4,2,0,8/18/2018,8:38:00 PM,WI,Calm,None,0,Good,Saturday,Alcohol use,Collision with recreational vessel,M,44,1,Open motorboat,26,Cruising,Boating/relaxation,2017,2,,,,,,M,44,Cut,Operator
2018,1,1,2,4,2,0,8/18/2018,8:38:00 PM,WI,Calm,None,0,Good,Saturday,Alcohol use,Collision with recreational vessel,M,44,1,Open motorboat,26,Cruising,Boating/relaxation,2017,2,,,,,,F,44,Cut,Occupant
2018,0,0,0,0,1,3000,8/17/2018,5:23:00 PM,WI,Calm,None,1,Good,Friday,Other,Collision with submerged object,U,53,0,Open motorboat,17,Cruising,Boating/relaxation,1993,3,,,,,,,,,
2018,0,1,0,2,2,2000,8/12/2018,9:00:00 AM,WI,Calm,Light,1,Good,Sunday,Improper lookout,Collision with recreational vessel,M,57,0,Open motorboat,14,Trolling,Fishing,1970,3,,,,,,M,57,Sprain/strain,Operator
2018,0,1,0,2,2,2000,8/12/2018,9:00:00 AM,WI,Calm,Light,1,Good,Sunday,Improper lookout,Collision with recreational vessel,M,57,0,Open motorboat,14,Trolling,Fishing,1970,3,,,,,,M,32,Unknown,Occupant
2018,0,1,0,2,2,2000,8/12/2018,9:00:00 AM,WI,Calm,Light,1,Good,Sunday,Improper lookout,Collision with recreational vessel,U,63,0,Open motorboat,16,Changing direction,Boating/relaxation,1993,1,,,,,,,,,
2018,0,0,0,0,1,10000,8/18/2018,7:28:00 AM,WI,Rough,Moderate,1,Good,Saturday,Weather,Flooding/swamping,U,51,0,Open motorboat,16,Trolling,Fishing,1994,2,,,,,,,,,
2018,0,0,0,0,1,50000,8/18/2018,8:44:00 PM,WI,Choppy,Moderate,0,Fair,Saturday,Missing/inadequate aids to navigation,Collision with fixed object,U,53,0,Cabin motorboat,41,Changing direction,Boating/relaxation,1999,4,,,,,,,,,
2018,0,1,0,1,1,0,8/18/2018,5:13:00 PM,WI,Choppy,Light,1,Good,Saturday,Alcohol use,Person departed vessel,U,31,0,Pontoon,28,Cruising,Swimming/snorkeling,2012,16,,,,,,M,29,Cut,Occupant
2018,0,0,0,0,2,7750,6/28/2018,9:30:00 AM,WI,Calm,Light,1,Good,Thursday,Operator inattention,Collision with fixed object,U,75,0,Cabin motorboat,23,Changing direction,Boating/relaxation,2018,1,,,,,,,,,
2018,0,0,0,0,2,7750,6/28/2018,9:30:00 AM,WI,Calm,Light,1,Good,Thursday,Operator inattention,Collision with fixed object,U,,0,Cabin motorboat,36,Tied to dock/mooring,None; not in use,2016,0,,,,,,,,,
2018,0,1,0,2,1,25000,7/14/2018,4:14:00 AM,WI,Unknown,None,0,Fair,Saturday,Missing/inadequate aids to navigation,Grounding,U,47,0,Cabin motorboat,33,Cruising,Boating/relaxation,1984,5,,,,,,M,65,Cut,Occupant
2018,0,1,0,2,1,25000,7/14/2018,4:14:00 AM,WI,Unknown,None,0,Fair,Saturday,Missing/inadequate aids to navigation,Grounding,U,47,0,Cabin motorboat,33,Cruising,Boating/relaxation,1984,5,,,,,,F,55,Broken bone,Occupant
2018,1,0,4,0,1,0,8/30/2018,3:30:00 PM,WI,Choppy,Light,1,Good,Thursday,Overloading,Flooding/swamping,U,29,0,Kayak,13,Rowing/paddling,Boating/relaxation,2017,5,39,M,Hypothermia,N,Occupant,,,,
2018,1,0,4,0,1,0,8/30/2018,3:30:00 PM,WI,Choppy,Light,1,Good,Thursday,Overloading,Flooding/swamping,U,29,0,Kayak,13,Rowing/paddling,Boating/relaxation,2017,5,9,F,Hypothermia,Y,Occupant,,,,
2018,1,0,4,0,1,0,8/30/2018,3:30:00 PM,WI,Choppy,Light,1,Good,Thursday,Overloading,Flooding/swamping,U,29,0,Kayak,13,Rowing/paddling,Boating/relaxation,2017,5,5,F,Hypothermia,Y,Occupant,,,,
2018,1,0,4,0,1,0,8/30/2018,3:30:00 PM,WI,Choppy,Light,1,Good,Thursday,Overloading,Flooding/swamping,U,29,0,Kayak,13,Rowing/paddling,Boating/relaxation,2017,5,3,M,Hypothermia,Y,Occupant,,,,
2018,0,1,0,1,1,0,9/3/2018,8:00:00 AM,WI,Calm,Light,1,Good,Monday,Machinery failure,Person ejected from vessel,U,28,0,Open motorboat,18,Changing direction,Fishing,2004,2,,,,,,M,29,Cut,Occupant
2018,0,1,0,1,1,0,8/25/2018,3:45:00 PM,WI,Calm,None,1,Good,Saturday,Excessive speed,Grounding,U,46,0,Personal watercraft,8,Cruising,Boating/relaxation,1995,1,,,,,,F,48,Cut,Bystander
2018,0,0,0,0,2,3018,6/22/2018,1:00:00 PM,WI,Calm,None,1,Good,Friday,Operator inattention,Other,U,40,0,Open motorboat,16,Drifting,Fishing,2004,2,,,,,,,,,
2018,0,0,0,0,2,3018,6/22/2018,1:00:00 PM,WI,Calm,None,1,Good,Friday,Operator inattention,Other,M,56,0,Unknown,,Unknown,Commercial,,,,,,,,,,,
2018,0,1,0,1,1,0,8/18/2018,5:11:00 PM,WI,Choppy,Light,1,Good,Saturday,Operator inexperience,Collision with fixed object,U,59,0,Open motorboat,24,Changing direction,Boating/relaxation,1996,4,,,,,,M,70,Dislocation,Occupant
2018,0,1,0,1,2,200,7/6/2018,12:30:00 PM,WI,Calm,Light,1,Good,Friday,Navigation rules violation,Skier mishap,U,41,0,Open motorboat,16,Changing speed,Towed watersports,1976,2,,,,,,M,43,Broken bone,Waterskier
2018,0,1,0,1,2,200,7/6/2018,12:30:00 PM,WI,Calm,Light,1,Good,Friday,Navigation rules violation,Skier mishap,U,,0,Open motorboat,19,Tied to dock/mooring,None; not in use,1989,0,,,,,,,,,
2018,0,0,0,0,2,3000,9/1/2018,10:07:00 AM,WI,Calm,Unknown,1,Unknown,Saturday,Alcohol use,Collision with recreational vessel,U,23,1,Open motorboat,21,Cruising,Boating/relaxation,2007,5,,,,,,,,,
2018,0,0,0,0,2,3000,9/1/2018,10:07:00 AM,WI,Calm,Unknown,1,Unknown,Saturday,Alcohol use,Collision with recreational vessel,U,58,0,Cabin motorboat,26,At anchor,Boating/relaxation,2001,2,,,,,,,,,
2018,0,1,0,1,1,0,8/22/2018,3:27:00 PM,WI,Choppy,Light,1,Good,Wednesday,Operator inattention,Grounding,M,73,0,Auxiliary sail,37,Cruising,Boating/relaxation,2013,3,,,,,,M,73,Amputation,Operator
2018,1,0,1,0,1,0,9/14/2018,11:14:00 PM,WI,Calm,Light,0,Good,Friday,Operator inattention,Falls overboard,M,70,0,Open motorboat,20,Drifting,Making repairs,1996,1,70,M,Drowning,N,Operator,,,,
2018,0,1,0,1,2,1000,9/2/2018,8:46:00 PM,WI,Choppy,Light,0,Good,Sunday,Operator inexperience,Collision with recreational vessel,M,48,0,Personal watercraft,11,Cruising,Boating/relaxation,2017,1,,,,,,M,48,Broken bone,Operator
2018,0,1,0,1,2,1000,9/2/2018,8:46:00 PM,WI,Choppy,Light,0,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,16,0,Personal watercraft,9,Cruising,Boating/relaxation,2017,1,,,,,,,,,
2018,1,0,1,0,1,0,9/11/2018,1:10:00 PM,WI,Calm,Moderate,1,Good,Tuesday,Unknown,Falls overboard,M,83,0,Pontoon,16,Drifting,Fishing,1989,1,83,M,Drowning,N,Operator,,,,
2018,0,0,0,0,1,125000,8/24/2018,9:58:00 AM,WI,Rough,Moderate,1,Good,Friday,Operator inattention,Grounding,U,56,0,Auxiliary sail,36,Cruising,Boating/relaxation,2004,4,,,,,,,,,
2018,0,1,0,1,1,0,8/26/2018,5:03:00 PM,WI,Calm,None,1,Good,Sunday,Other,Skier mishap,U,47,0,Open motorboat,20,Cruising,Towed watersports,1994,6,,,,,,F,41,Broken bone,Waterskier
2018,0,1,0,1,1,20000,8/31/2018,3:00:00 AM,WI,Choppy,Moderate,0,Fair,Friday,Improper lookout,Grounding,M,34,0,Open motorboat,22,Cruising,Other,1985,1,,,,,,M,34,Scrape/bruise,Operator
2018,1,0,2,0,1,15000,10/6/2018,6:45:00 AM,WI,Calm,Light,1,Fair,Saturday,Operator inattention,Capsizing,M,56,0,Open motorboat,16,Trolling,Fishing,2018,2,56,M,Drowning,N,Operator,,,,
2018,1,0,2,0,1,15000,10/6/2018,6:45:00 AM,WI,Calm,Light,1,Fair,Saturday,Operator inattention,Capsizing,M,56,0,Open motorboat,16,Trolling,Fishing,2018,2,60,M,Drowning,N,Occupant,,,,
2018,0,1,0,3,2,0,8/29/2018,8:53:00 PM,WI,Calm,Light,0,Good,Wednesday,Operator inattention,Collision with recreational vessel,M,44,0,Open motorboat,19,Changing speed,Boating/relaxation,2002,4,,,,,,M,44,Broken bone,Operator
2018,0,1,0,3,2,0,8/29/2018,8:53:00 PM,WI,Calm,Light,0,Good,Wednesday,Operator inattention,Collision with recreational vessel,M,44,0,Open motorboat,19,Changing speed,Boating/relaxation,2002,4,,,,,,F,35,Cut,Occupant
2018,0,1,0,3,2,0,8/29/2018,8:53:00 PM,WI,Calm,Light,0,Good,Wednesday,Operator inattention,Collision with recreational vessel,M,44,0,Open motorboat,19,Changing speed,Boating/relaxation,2002,4,,,,,,M,12,Scrape/bruise,Occupant
2018,0,1,0,3,2,0,8/29/2018,8:53:00 PM,WI,Calm,Light,0,Good,Wednesday,Operator inattention,Collision with recreational vessel,U,41,0,Open motorboat,18,Changing speed,Boating/relaxation,2003,4,,,,,,,,,
2018,0,0,0,0,1,5000,9/14/2018,12:30:00 AM,WI,Calm,Light,0,Fair,Friday,Operator inattention,Collision with fixed object,U,45,0,Pontoon,23,Cruising,Boating/relaxation,2015,6,,,,,,,,,
2018,0,1,0,1,2,0,9/15/2018,5:55:00 PM,WI,Calm,None,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,U,39,1,Open motorboat,19,Cruising,Boating/relaxation,2000,4,,,,,,,,,
